company_id,name,patent_id
9e85260a-e868-4bc0-beaa-6b183ddb5ed1,"Emergency Technology, Inc.",10703260
c1f5d166-99bc-4135-9c11-1244667f49e6,Ciba-Geigy,5491158
9322aa75-3767-4a8e-b484-52787c61af39,Union Carbide Corporation,4199396
ee316a2c-57c5-4dc2-b511-4b8072d6ad80,Dr. Ing. h.c. F. Porsche Aktiengesellschaft,4155566
a220f871-514a-46cb-8964-15ead264788b,Jacpaq Limited,D381058
dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,7406254
35c14b69-16c2-4afa-835d-6d5ccec8d2e6,"Ohi Seisakusho Co., Ltd.",4884668
65323e71-99b8-47d0-b960-0c651cafa7bd,Braun Gesellschaft mit beschraenkter Haftung (GmbH),6003239
228ff57a-b3a7-462b-8de5-f5572f7916cd,Insituform (Netherlands) B.V.,5285741
ec6e01e1-f17d-4661-b616-65e613f0f4e8,ELECTRICITE DE FRANCE,4689759
28ede276-66f4-4443-b7ed-a7eaa09610a2,Kapp & Co. Werkzeugmaschinenfabrik,5239782
67827fda-ed63-405c-ad15-ecd4f6533861,"Inventprise, LLC",10076563
906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.,9923389
87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA,6382167
e1486dcb-d5bb-48b4-a332-32062ba8e9fe,STMICROELECTRONICS S.r.l.,6556644
769dfd6d-4edd-49d2-aaaf-55da04cdd808,DENSO WAVE INCORPORATED,10909432
ca10e655-1f12-4bcc-91f3-225bb1bed89a,Francotyp-Postalia GmbH,8245662
8794ad72-ec80-41f4-ba3e-46b83c690374,ROCKWOOL A/S,D1009309
5d8eecc4-56c2-4b04-86bc-391e83c30b84,"R.T. Vanderbilt Company, Inc.",4123284
231036a8-3f60-4ba6-bfc6-220f5ca5f0b6,PIAB AKTIEBOLAG,12240101
d1398977-3b9b-44cb-a47f-a2ec3830b95e,"Littelfuse, Inc.",9373453
7fd570bb-8d88-4ad9-832b-532add7b7500,"HONDA MOTOR CO., LTD.",6664470
ad43f2f0-bf6f-4d46-9aed-70134a73c4c7,Gedeon Richter Vegyeszeti Gyar RT,7435744
f5021410-4a6f-4599-b376-39f62139aa49,"AISIN AW CO., LTD.",5396968
46e4851a-a7fd-43cc-a788-24608479a620,CITY OF HOPE,11965174
25b42bd6-6619-4066-a4e9-5c52e85f9c28,"Zillow, Inc.",10332138
679d814b-4086-4aae-b2e2-1651d9863b60,"STATS ChipPAC, Ltd.",9355983
4b36f99b-3fab-420f-b34d-45c8a1e26895,Daimler-Benz AG,5921216
0358cd99-b46b-4391-a906-e17049fa299f,OSRAM GmbH,9341347
7cca189e-6064-4c5a-a7d6-248105234eab,KYOCERA MITA CORPORATION,7684729
27dfae7f-40c3-49f7-834a-27d6ec814214,"Clemens Markets, Inc.",5630468
08f25b24-e02b-458b-9ff4-393cee316eff,"Advanced Micro Devices, Inc.",6294397
a4095faa-d33e-4e1d-99f4-0cfd50857639,Renesas Technology Corporation,6757809
9c11e46f-0d46-41ec-92cd-1068476cf398,"FUJI XEROX CO., LTD.",7155153
32c3c79e-1dc7-4d1a-9b02-1a5f20a05869,VALEO SCHALTER UND SENSOREN GMBH,7205905
db12c44a-cd79-43ab-84ad-3e9e341630e2,Schaeffler Technologies AG & Co. KG,11898610
5bee3a2a-120b-409e-8752-67f7288745f9,"Mars, Incorporated",5386902
7fd570bb-8d88-4ad9-832b-532add7b7500,"HONDA MOTOR CO., LTD.",12065961
93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD.",5933344
b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company,8776531
625df578-07f4-42d7-9051-b4b16b32f33d,"Calumet Specialty Products Partners, L.P.",10883061
0a2fce4e-7b2e-453a-93f2-4e18e36f0171,Nippon Sanso Corporation,6565629
69a10d5a-b7d5-4de3-8ffb-1b8a92b69475,"Applied Materials, Inc.",7086918
8017bc84-e4b5-48e7-9bb5-884ee1917fd4,Weadapt-Inclusive Design and Engineering Solutions LDA,D771352
d6f138ea-5fbc-4de0-b58f-9080a787105f,BASF SE,8362180
7f7f1d2f-d858-4e97-8723-87f06ac28989,"CISCO TECHNOLOGY, INC.",7895412
3db02b20-5b01-461b-8f7b-7a6636d3d94f,OCEAN UNIVERSITY OF CHINA,9423251
29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation,12042222
eae9e904-d17d-45b5-9343-296d54e2928d,TONGJI UNIVERSITY,9662623
a04da83d-6564-4690-a7f2-81409f61097e,Marvell International Ltd.,9015560
b4ca74cf-68f6-4a95-b92a-0670d7a3df5a,National Science Council,5849516
f98d1de7-ac04-4121-810e-392c9274c368,YOKOGAWA TEST & MEASUREMENT CORPORATION,10962572
cce4e43c-b399-4555-9e34-908d78d906ef,"DAIKIN INDUSTRIES, LTD.",11535781
158063ae-122c-4389-a924-166ba89491d4,Gulf Eastern Manufacturing Company,4406995
e26f6502-4416-481e-b15a-e69178b15dfc,"Micron Technology, Inc.",11521670
b73c86ab-3195-489f-ad4c-d8c0e36ea6e3,DISCO HI-TEC EUROPE GMBH,12211723
960acc33-d068-4e31-8b1e-6f1ff3a61255,GLOBAL BIOLIFE INC.,10966424
5dd387c1-fab1-45e3-b898-c80ed1061220,Hitachi Global Storage Technologies Netherlands B.V.,6725327
99bbeb4f-81d4-421f-b545-2af2423a1d08,"Exogen, Inc.",5904659
92620fad-ba58-464a-ab65-0a20d4bf5f8a,"PPG Industries, Inc.",4550060
e3275ff7-65e8-4f76-bd4d-db7033d48bdb,The United States of America as represented by the Administrator of the National Aeronautics and Space Administration,5676303
9971439c-aa8f-4cf2-b787-3b80dc992cfa,NEC CORPORATION,7656346
8d78b658-5e26-4426-89b3-3244a2cd5e0c,"Plantronics, Inc.",9913059
ee5ed35c-8acf-448a-bf00-1596093b279b,Children's Hospital Medical Center,7959935
5b5d33ea-6f6d-44e1-be21-8e4dd896687b,NIKON CORPORATION,8863808
956c0a58-ac23-4951-9d3a-3af066ec8744,"LG Display Co., Ltd.",8259277
128e5c01-edac-456c-baf4-9927b8f7ef39,FLIGHT REFUELING LIMITED,5587707
e9a9250e-9768-41cd-97c4-285e4637ec9c,"Ring Container Technologies, LLC",9248932
22135423-12c8-4b56-bc6f-a8adea7dfc48,Sodastream Industries Ltd.,D947601
f9eab477-0d90-49e2-9673-cec04661d3ca,YAZAKI CORPORATION,9028278
a38f39ba-9bd0-47dc-a0c4-94ee03c2e07d,"SOLiD, INC.",11533107
d1097181-f21f-4cfa-995a-7f16d587ea4a,"Hewlett-Packard Development Company, L.P.",7644308
87392e3e-2224-45f5-86c1-8ece9c6a961a,"Cryovac, LLC",5934048
b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company,D879142
aee0ba5d-6f10-434d-8581-a33f9eec7cc7,RAYTHEON TECHNOLOGIES CORPORATION,11365680
47fdfe6d-16fe-4ed9-8098-55187e5a601e,Boliden Aktiebolag,4512803
0e58b46b-2bf9-4b2e-a192-6219352efa9c,Dell Products L.P.,9703659
0e58b46b-2bf9-4b2e-a192-6219352efa9c,Dell Products L.P.,12462011
ef1478ee-33c7-4ce5-9603-9eac18b87811,International Design Systems Company,4231677
55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION,5703851
dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,9261776
14fa4336-bea7-43d7-aafb-ab90eafcc49d,NIHON KOHDEN CORPORATION,9026200
d8992459-0971-4eaa-af89-282d74174ed8,"Anaeropharma Science, Inc.",8338162
ace50b53-6db7-4a04-9c25-93d36ad50963,Hewlett Packard Enterprise Development LP,10212577
f03635c8-6b6c-4f2b-bb6c-b52678f56aae,QUALCOMM Incorporated,10164650
0be51732-056a-432a-b1e8-b870f474a1a5,RobArt GmbH,9298183
254be606-8fde-4cbe-8646-117196ba37ef,FUJI CORPORATION,10102426
0f4139b9-4113-4ca4-a7e6-c2a9199881cf,SHARP KABUSHIKI KAISHA,D528973
84f43ffc-d2ef-4bf7-a21e-d9613142b454,JSR CORPORATION,9304393
cbc31957-5625-4c60-be87-a8918629bba8,Texas Instruments Incorporated,6687376
e26f6502-4416-481e-b15a-e69178b15dfc,"Micron Technology, Inc.",11335408
ace7f7df-42ca-42cb-b47f-069b929d811c,"DOW TORAY CO., LTD.",12502345
1b0a3257-371c-4d4f-b6fb-4149bbbe2956,TSUBAKIMOTO CHAIN CO.,7677024
0f4139b9-4113-4ca4-a7e6-c2a9199881cf,SHARP KABUSHIKI KAISHA,D279104
d2d8c15e-16ea-443e-8375-ca7f4113a9d1,"DONGGUAN IUTOO TECHNOLOGY CO., LTD",D982004
e2aca5ba-c6d7-41a4-acd6-d23ab462ca3d,"Univation Technologies, LLC",6988022
3ea2dc97-f5aa-4931-a0d1-73f5370f56ce,SUBARU CORPORATION,11361199
782c5421-d324-4205-a54a-5b954821cf59,"MENICON CO., LTD.",6242551
27631da0-3f1e-4433-a380-3d364fdbed9e,"Acclarent, Inc.",9636258
6ebaef59-00a1-44a7-80fa-e80c061d2d7b,Alcatel-Lucent USA Inc.,7543194
57ed7c7f-4b14-4ecb-8fdf-b1309c37faf2,Caterpillar Tractor Co.,RE29723
022774d8-daab-4d5a-aa0b-dac600bb8c96,"Hologic, Inc.",12133678
1ae0b69f-057d-424c-8219-215af2dd00bb,MARIMILS OY,8717162
c4194edb-ffaf-4c03-982d-93cb94b63519,Continental Teves AG & Co. OHG,6497562
2b541236-b993-4b49-8d24-face1629da72,AISIN SEIKI KABUSHIKI KAISHA,11143327
a2fa8d4e-853b-4251-9db8-905b03f53efe,"Viratec Thin Films, Inc.",5183700
bcb1fd17-e7e6-431e-b902-558e5e0ce98b,TARKETT GDL S.A.,10569519
c6538ddb-9599-4c77-b364-8e380a7c8c08,Microbox Dr. Welp KG,5202839
a435fad2-4688-402e-b79d-d4ff41c83c99,Japan Tobacco Inc.,6465209
f77f5297-06be-4d3b-ae57-53fc28ee208a,BlackBerry Limited,12096166
dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA,8656312
1bf22ca6-cc0c-44f2-a076-4bedb4794072,"Iris International, Inc.",10345217
